category,description,severity,latitude,longitude,timestamp,zone
Otro,Un ladrón amenazaron a una mujer frente a un comercio,critico,4.8504598,-74.0792694,2026-05-02T14:44:59.436699,
Hurto,Un tipo agredieron violentamente con pistola a una mujer cerca del parque,critico,42.52300118544194,0.4274326772468746,2026-05-20T18:44:59.437698,Chía
Comportamiento sospechoso,Un tipo atracaron con cuchillo a un estudiante cerca del parque,critico,4.8816198,-74.0717415,2026-05-02T04:44:59.439697,
Otro,Dos sujetos agredieron violentamente a varias personas frente a un comercio,critico,4.890359230171742,-74.05034741736026,2026-04-30T17:44:59.441700,Fagua
Vandalismo,Un ladrón agredieron violentamente a un estudiante en vía pública,critico,4.8770130433185885,-74.0438711851912,2026-05-21T13:44:59.443697,Casco urbano de Calahorra
Comportamiento sospechoso,Un hombre golpearon con cuchillo a una mujer en zona residencial,critico,4.871502829470371,-74.01788573465005,2026-04-28T18:44:59.445697,Yerbabuena
Otro,Un hombre atracaron a un ciudadano en zona residencial,critico,4.8951559,-74.0639061,2026-04-24T05:44:59.447699,
Comportamiento sospechoso,Un hombre amenazaron con pistola a varias personas cerca del parque,critico,42.5206948,0.465951,2026-04-22T07:44:59.449699,
Vandalismo,Un tipo golpearon a un ciudadano cerca del parque,critico,4.900310158563841,-73.98681341379216,2026-05-09T08:44:59.451699,Yerbabuena
Otro,Un hombre atracaron a una mujer cerca del parque,critico,4.832123957435731,-74.04190181957334,2026-05-01T22:44:59.453700,Fusca
Hurto,Un ladrón amenazaron con pistola a un ciudadano en vía pública,critico,4.8376128,-74.0597532,2026-05-20T08:44:59.455700,
Comportamiento sospechoso,Un tipo golpearon con cuchillo a un ciudadano en zona residencial,critico,4.873049027317948,-74.00210591093038,2026-05-06T06:44:59.457700,Yerbabuena
Hurto,Un ladrón agredieron violentamente armados a un ciudadano cerca del parque,critico,4.8816198,-74.0717415,2026-05-07T02:44:59.459699,
Vandalismo,Un grupo de personas amenazaron a una mujer en zona residencial,critico,4.83371257259566,-74.00538260092122,2026-05-07T11:44:59.461698,Yerbabuena
Otro,Dos sujetos amenazaron a una mujer en vía pública,critico,4.895835228859073,-74.05551629014528,2026-04-26T03:44:59.463698,Fagua
Otro,Un grupo de personas amenazaron a un estudiante frente a un comercio,critico,42.51153792113922,0.4377895497202939,2026-05-12T13:44:59.465698,Chía
Comportamiento sospechoso,Un hombre amenazaron con cuchillo a un estudiante cerca del parque,critico,4.8612776,-74.0601998,2026-05-03T09:44:59.466698,
Hurto,Un ladrón agredieron violentamente con cuchillo a un ciudadano frente a un comercio,critico,4.8376128,-74.0597532,2026-05-02T01:44:59.468698,
Comportamiento sospechoso,Un ladrón golpearon con cuchillo a varias personas frente a un comercio,critico,42.53960902695615,0.44629368126718894,2026-05-08T00:44:59.470698,Chía
Otro,Dos sujetos agredieron violentamente a un ciudadano en vía pública,critico,4.8951559,-74.0639061,2026-05-21T14:44:59.472698,
Otro,Un grupo de personas amenazaron a una mujer cerca del parque,critico,42.5206948,0.465951,2026-04-29T22:44:59.473697,
Otro,Un ladrón atracaron a un ciudadano en vía pública,critico,4.8376128,-74.0597532,2026-05-01T11:44:59.475699,
Vandalismo,Dos sujetos golpearon a una mujer en vía pública,critico,4.8951559,-74.0639061,2026-05-11T17:44:59.477698,
Comportamiento sospechoso,Un tipo agredieron violentamente con arma de fuego a un ciudadano cerca del parque,critico,4.8612776,-74.0601998,2026-04-23T18:44:59.479709,
Otro,Dos sujetos amenazaron a un ciudadano en vía pública,critico,4.8419477,-74.0227978,2026-04-27T04:44:59.481705,
Comportamiento sospechoso,Un ladrón agredieron violentamente con cuchillo a una mujer en zona residencial,critico,4.889613557326765,-74.04174726483417,2026-05-16T11:44:59.483707,Bojacá
Comportamiento sospechoso,Un tipo golpearon armados a varias personas frente a un comercio,critico,4.8733286,-74.071861,2026-05-03T00:44:59.484703,
Hurto,Un ladrón golpearon con pistola a un ciudadano frente a un comercio,critico,4.8816198,-74.0717415,2026-05-01T01:44:59.486985,
Comportamiento sospechoso,Dos sujetos amenazaron con pistola a un ciudadano cerca del parque,critico,4.8795697,-74.0433843,2026-05-19T10:44:59.488072,
Comportamiento sospechoso,Un tipo amenazaron con cuchillo a un ciudadano en vía pública,critico,4.8419477,-74.0227978,2026-04-30T20:44:59.489224,
Comportamiento sospechoso,Un grupo de personas agredieron violentamente con arma de fuego a un estudiante en vía pública,critico,4.846991566668685,-74.07627226863161,2026-05-15T19:44:59.491223,Cerca de Piedra
Otro,Un hombre amenazaron a un estudiante en vía pública,critico,4.8497920089319555,-74.0751992709002,2026-05-02T15:44:59.493223,Cerca de Piedra
Comportamiento sospechoso,Dos sujetos agredieron violentamente con cuchillo a un ciudadano en vía pública,critico,4.8733286,-74.071861,2026-04-27T00:44:59.494222,
Otro,Dos sujetos golpearon a varias personas en vía pública,critico,4.8660334,-74.0306281,2026-04-23T05:44:59.496640,
Comportamiento sospechoso,Un ladrón amenazaron con pistola a varias personas en vía pública,critico,42.55448982710297,0.42324843863772943,2026-05-19T01:44:59.497641,Chía
Otro,Un hombre atracaron a varias personas frente a un comercio,critico,42.527652428819515,0.46612785370396026,2026-05-07T06:44:59.499639,Chía
Vandalismo,Un ladrón amenazaron a un ciudadano cerca del parque,critico,4.845000993273056,-74.07069332334873,2026-04-28T07:44:59.500647,La Balsa
Hurto,Un ladrón amenazaron con arma de fuego a varias personas en vía pública,critico,4.8816198,-74.0717415,2026-04-26T06:44:59.502646,
Comportamiento sospechoso,Dos sujetos amenazaron con arma de fuego a un estudiante en vía pública,critico,4.879293773891084,-74.04029527712741,2026-04-28T15:44:59.503646,Casco urbano de Calahorra
Hurto,Un hombre agredieron violentamente con pistola a varias personas cerca del parque,critico,4.854573460655394,-74.03436680313132,2026-05-14T11:44:59.505645,Fusca
Comportamiento sospechoso,Un hombre atracaron con pistola a varias personas en vía pública,critico,4.8816198,-74.0717415,2026-05-05T05:44:59.506645,
Hurto,Un tipo amenazaron con pistola a varias personas cerca del parque,critico,4.846088709530636,-74.03060843407853,2026-05-10T18:44:59.507645,Fusca
Otro,Un grupo de personas atracaron a varias personas frente a un comercio,critico,4.8419477,-74.0227978,2026-05-08T08:44:59.508648,
Otro,Un hombre golpearon a un estudiante frente a un comercio,critico,4.8816198,-74.0717415,2026-04-26T00:44:59.511149,
Comportamiento sospechoso,Un hombre atracaron con cuchillo a una mujer frente a un comercio,critico,4.839554034637919,-74.01114542082595,2026-05-02T07:44:59.513151,Chía
Vandalismo,Un hombre amenazaron a un estudiante frente a un comercio,critico,4.8733286,-74.071861,2026-05-14T09:44:59.515150,
Vandalismo,Un grupo de personas amenazaron a un ciudadano en zona residencial,critico,4.890139085921282,-74.06552740159363,2026-04-27T05:44:59.517150,Fagua
Otro,Un tipo golpearon a una mujer cerca del parque,critico,4.874395,-74.0044445,2026-05-12T08:44:59.518149,
Comportamiento sospechoso,Un ladrón agredieron violentamente con pistola a un estudiante en vía pública,critico,4.8951559,-74.0639061,2026-05-02T20:44:59.520150,
Hurto,Un hombre agredieron violentamente con cuchillo a una mujer frente a un comercio,critico,4.839973181416922,-74.04479586007419,2026-05-19T02:44:59.522421,Chía
Vandalismo,Un grupo de personas atracaron a una mujer cerca del parque,critico,4.894391348413151,-74.05092388017356,2026-04-29T04:44:59.524468,Fagua
Hurto,Un grupo de personas agredieron violentamente armados a varias personas en zona residencial,critico,4.838552995424226,-74.02615335051688,2026-05-14T15:44:59.526459,Fusca
Hurto,Un ladrón golpearon con cuchillo a un estudiante en vía pública,critico,4.855162874691042,-74.08145408758242,2026-05-18T16:44:59.528458,Cerca de Piedra
Comportamiento sospechoso,Un ladrón atracaron armados a un ciudadano en vía pública,critico,4.8419477,-74.0227978,2026-04-30T04:44:59.530503,
Vandalismo,Un grupo de personas atracaron a un estudiante en zona residencial,critico,4.8612776,-74.0601998,2026-05-10T19:44:59.532502,
Otro,Un tipo amenazaron a un estudiante cerca del parque,critico,4.8376128,-74.0597532,2026-05-01T09:44:59.534502,
Comportamiento sospechoso,Un ladrón amenazaron con arma de fuego a una mujer en zona residencial,critico,4.895199795511189,-74.07563193691642,2026-05-02T19:44:59.535499,Fagua
Vandalismo,Un grupo de personas atracaron a una mujer en zona residencial,critico,4.8795697,-74.0433843,2026-04-27T17:44:59.538460,
Hurto,Un tipo atracaron con arma de fuego a un estudiante cerca del parque,critico,4.877546222189481,-74.03231153511622,2026-05-18T17:44:59.540460,Bojacá
Comportamiento sospechoso,Un ladrón amenazaron con arma de fuego a varias personas en zona residencial,critico,4.8816198,-74.0717415,2026-05-16T04:44:59.543463,
Otro,Un hombre atracaron a un ciudadano en vía pública,critico,4.8376128,-74.0597532,2026-05-13T00:44:59.545460,
Vandalismo,Un grupo de personas golpearon a un estudiante en vía pública,critico,4.8951559,-74.0639061,2026-05-06T12:44:59.547458,
Vandalismo,Un grupo de personas atracaron a varias personas cerca del parque,critico,4.8816198,-74.0717415,2026-04-22T21:44:59.549460,
Otro,Un hombre golpearon a varias personas en zona residencial,critico,4.838906221346637,-74.04582087594402,2026-04-23T01:44:59.551459,La Balsa
Otro,Un hombre agredieron violentamente a varias personas cerca del parque,critico,4.8419477,-74.0227978,2026-05-22T06:44:59.553467,
Vandalismo,Dos sujetos amenazaron a un ciudadano cerca del parque,critico,4.832434530467583,-74.04117640565102,2026-05-21T08:44:59.555467,Fusca
Hurto,Un tipo agredieron violentamente con arma de fuego a varias personas cerca del parque,critico,4.8698305635322585,-74.07390955071405,2026-05-05T23:44:59.557468,Fonquetá
Hurto,Un ladrón amenazaron armados a un estudiante cerca del parque,critico,4.869724934259965,-74.05109455173097,2026-05-13T17:44:59.561014,Casco urbano de Chía
Otro,Un hombre agredieron violentamente a varias personas frente a un comercio,critico,4.845550815623882,-74.04446980709501,2026-04-26T16:44:59.564033,La Balsa
Hurto,Un grupo de personas agredieron violentamente con arma de fuego a varias personas cerca del parque,critico,4.8504598,-74.0792694,2026-05-04T21:44:59.566029,
Hurto,Dos sujetos golpearon con cuchillo a varias personas frente a un comercio,critico,4.8376128,-74.0597532,2026-05-04T03:44:59.568033,
Vandalismo,Un ladrón atracaron a un ciudadano cerca del parque,critico,4.8734459836255,-74.04194574384398,2026-04-23T17:44:59.570031,Bojacá
Vandalismo,Un hombre agredieron violentamente a un ciudadano cerca del parque,critico,4.8660334,-74.0306281,2026-05-16T03:44:59.572034,
Comportamiento sospechoso,Un ladrón amenazaron armados a un ciudadano en zona residencial,critico,4.870164456361319,-74.07492813170582,2026-05-17T00:44:59.575785,Fonquetá
Otro,Un hombre golpearon a un estudiante frente a un comercio,critico,4.843945948501736,-74.05736857487338,2026-05-13T17:44:59.577782,La Balsa
Vandalismo,Un hombre agredieron violentamente a un ciudadano frente a un comercio,critico,4.8419477,-74.0227978,2026-04-28T07:44:59.579782,
Vandalismo,Un grupo de personas atracaron a una mujer cerca del parque,critico,4.876621882466661,-74.04220996408286,2026-05-04T10:44:59.580782,Casco urbano de Calahorra
Comportamiento sospechoso,Un grupo de personas amenazaron armados a un ciudadano en vía pública,critico,4.8660334,-74.0306281,2026-05-20T14:44:59.582781,
Hurto,Un hombre agredieron violentamente con cuchillo a varias personas frente a un comercio,critico,4.857926807358631,-74.01760982013354,2026-05-15T02:44:59.584790,Fusca
Hurto,Dos sujetos atracaron armados a una mujer frente a un comercio,critico,4.874395,-74.0044445,2026-05-17T00:44:59.587060,
Otro,Un tipo atracaron a un estudiante en zona residencial,critico,4.8991532987023305,-74.00970468923256,2026-05-13T07:44:59.588106,Chía
Vandalismo,Un hombre agredieron violentamente a una mujer en vía pública,critico,4.88110088142341,-74.0515406533409,2026-05-12T23:44:59.590106,Bojacá
Comportamiento sospechoso,Dos sujetos atracaron con cuchillo a una mujer en vía pública,critico,4.847422727537721,-74.01358316076593,2026-05-11T04:44:59.592519,Fusca
Comportamiento sospechoso,Un ladrón atracaron con cuchillo a varias personas en vía pública,critico,4.8733286,-74.071861,2026-05-11T00:44:59.594722,
Hurto,Un ladrón atracaron con cuchillo a una mujer en zona residencial,critico,4.8816198,-74.0717415,2026-05-20T00:44:59.597128,
Vandalismo,Un tipo atracaron a un estudiante frente a un comercio,critico,4.8419477,-74.0227978,2026-05-14T11:44:59.598134,
Otro,Un hombre amenazaron a un estudiante frente a un comercio,critico,4.8951559,-74.0639061,2026-05-20T01:44:59.600133,
Otro,Un tipo amenazaron a un estudiante frente a un comercio,critico,4.8612776,-74.0601998,2026-05-12T05:44:59.601135,
Otro,Dos sujetos atracaron a un estudiante cerca del parque,critico,4.874395,-74.0044445,2026-05-10T21:44:59.603134,
Comportamiento sospechoso,Un ladrón amenazaron armados a varias personas en zona residencial,critico,4.851892387867798,-73.99758076653634,2026-05-13T21:44:59.605296,Yerbabuena
Hurto,Un ladrón amenazaron armados a un estudiante en zona residencial,critico,4.878385390001718,-74.03149604081038,2026-05-22T06:44:59.607295,Bojacá
Hurto,Un tipo atracaron con arma de fuego a un estudiante frente a un comercio,critico,4.865746875580028,-74.04596237600438,2026-04-25T03:44:59.608296,Casco urbano de Chía
Hurto,Un grupo de personas agredieron violentamente armados a un estudiante en zona residencial,critico,4.874900358182519,-74.04058988569489,2026-05-02T10:44:59.610295,Casco urbano de Calahorra
Vandalismo,Dos sujetos amenazaron a un ciudadano cerca del parque,critico,4.833204013834636,-74.02980838406684,2026-04-24T04:44:59.611294,Fusca
Comportamiento sospechoso,Un tipo agredieron violentamente armados a varias personas cerca del parque,critico,4.854196436927168,-74.07840314126503,2026-05-15T01:44:59.613294,Cerca de Piedra
Vandalismo,Dos sujetos amenazaron a un ciudadano en zona residencial,critico,4.8795697,-74.0433843,2026-05-01T02:44:59.614294,
Hurto,Dos sujetos agredieron violentamente armados a una mujer cerca del parque,critico,4.8376128,-74.0597532,2026-04-25T03:44:59.616295,
Comportamiento sospechoso,Un ladrón golpearon armados a un estudiante frente a un comercio,critico,4.837411700097455,-74.01000748583735,2026-05-06T10:44:59.617294,Fusca
Otro,Un hombre amenazaron a un ciudadano en zona residencial,critico,4.879749287680983,-74.05375668689204,2026-05-05T15:44:59.618295,Bojacá
Comportamiento sospechoso,Dos sujetos atracaron con arma de fuego a un ciudadano cerca del parque,critico,4.857279118682042,-74.0475232733422,2026-04-23T04:44:59.620335,Casco urbano de Chía
Vandalismo,Un grupo de personas amenazaron a un ciudadano cerca del parque,critico,4.862090953277647,-74.07303220710325,2026-04-28T02:44:59.622334,Fonquetá
Vandalismo,Un hombre atracaron a un estudiante en vía pública,critico,4.8612776,-74.0601998,2026-05-10T16:44:59.624333,
Vandalismo,Un hombre amenazaron a un estudiante en zona residencial,critico,4.873715851910454,-74.04754512216758,2026-05-14T21:44:59.625302,Bojacá
Hurto,Dos sujetos golpearon armados a varias personas cerca del parque,critico,4.8733286,-74.071861,2026-05-18T01:44:59.627334,
Vandalismo,Dos sujetos amenazaron a una mujer cerca del parque,critico,4.874395,-74.0044445,2026-05-07T16:44:59.629333,
Vandalismo,Un grupo de personas atracaron a un estudiante frente a un comercio,critico,4.87172387038303,-74.02288027833636,2026-05-20T06:44:59.630335,Yerbabuena
Vandalismo,Un tipo golpearon a un estudiante en vía pública,critico,4.8634708,-74.0766704,2026-05-15T20:44:59.632336,
Otro,Un ladrón atracaron a varias personas frente a un comercio,critico,4.8419477,-74.0227978,2026-04-22T19:44:59.633862,
Vandalismo,Dos sujetos atracaron a un ciudadano cerca del parque,critico,4.834723784685651,-74.00943608041936,2026-05-20T07:44:59.635918,Fusca
Hurto,Un hombre golpearon con pistola a varias personas cerca del parque,critico,4.874395,-74.0044445,2026-04-28T05:44:59.637916,
Vandalismo,Un grupo de personas amenazaron a un ciudadano cerca del parque,critico,4.880684804771789,-74.06680785572887,2026-05-17T11:44:59.638916,Tiquiza
Hurto,Un grupo de personas atracaron con arma de fuego a una mujer en vía pública,critico,4.896357052944797,-74.00721911063515,2026-05-13T10:44:59.640916,Yerbabuena
Otro,Un ladrón amenazaron a varias personas en zona residencial,critico,4.852333789518532,-74.09065379696739,2026-05-07T09:44:59.642918,Fonquetá
Comportamiento sospechoso,Dos sujetos amenazaron con pistola a un ciudadano frente a un comercio,critico,4.851852111490986,-74.06840922113089,2026-05-14T05:44:59.643916,Cerca de Piedra
Otro,Un tipo golpearon a varias personas en zona residencial,critico,4.8951559,-74.0639061,2026-05-06T01:44:59.645916,
Vandalismo,Un ladrón atracaron a un estudiante cerca del parque,critico,4.8612776,-74.0601998,2026-04-23T22:44:59.647956,
Comportamiento sospechoso,Un grupo de personas atracaron con arma de fuego a una mujer frente a un comercio,critico,42.54201967469293,0.445930529923392,2026-05-01T04:44:59.648955,Chía
Vandalismo,Un tipo agredieron violentamente a un ciudadano cerca del parque,critico,4.850618878945052,-74.07549457760928,2026-04-28T10:44:59.650956,Cerca de Piedra
Comportamiento sospechoso,Un ladrón atracaron con cuchillo a un estudiante en vía pública,critico,4.85795644696796,-74.06033375036561,2026-05-19T05:44:59.652955,Casco urbano de Chía
Otro,Un tipo golpearon a un estudiante en vía pública,critico,4.8504598,-74.0792694,2026-05-16T00:44:59.653958,
Hurto,Dos sujetos atracaron con pistola a varias personas en vía pública,critico,4.85185092631106,-74.07537891466757,2026-05-19T05:44:59.655954,Cerca de Piedra
Hurto,Un tipo amenazaron con cuchillo a una mujer en zona residencial,critico,4.8419477,-74.0227978,2026-05-06T02:44:59.656953,
Otro,Un ladrón atracaron a varias personas en zona residencial,critico,4.8951559,-74.0639061,2026-04-27T15:44:59.659121,
Hurto,Dos sujetos agredieron violentamente con arma de fuego a un estudiante frente a un comercio,critico,4.8419477,-74.0227978,2026-04-30T17:44:59.661119,
Hurto,Un hombre agredieron violentamente con pistola a una mujer frente a un comercio,critico,4.8504598,-74.0792694,2026-05-08T03:44:59.662115,
Vandalismo,Un tipo golpearon a una mujer en zona residencial,critico,4.87724382563175,-74.01792067226123,2026-05-12T06:44:59.664122,Yerbabuena
Comportamiento sospechoso,Un tipo golpearon armados a un ciudadano en zona residencial,critico,4.892158583280648,-74.06881546420313,2026-05-16T15:44:59.665120,Fagua
Hurto,Un grupo de personas golpearon con arma de fuego a un estudiante cerca del parque,critico,4.849249838795025,-74.08820917376701,2026-05-19T10:44:59.667087,Fonquetá
Hurto,Un ladrón golpearon con cuchillo a varias personas frente a un comercio,critico,4.8660334,-74.0306281,2026-05-12T16:44:59.669123,
Otro,Dos sujetos amenazaron a un estudiante cerca del parque,critico,4.8733286,-74.071861,2026-05-13T14:44:59.671120,
Vandalismo,Un grupo de personas agredieron violentamente a una mujer en zona residencial,critico,4.8733286,-74.071861,2026-05-09T15:44:59.672119,
Comportamiento sospechoso,Un ladrón golpearon armados a un ciudadano en vía pública,critico,4.87694157016075,-74.0243015255495,2026-04-28T02:44:59.674119,Bojacá
Comportamiento sospechoso,Un hombre golpearon con arma de fuego a un estudiante en zona residencial,critico,4.8686130797391955,-74.0447150452553,2026-05-15T15:44:59.676124,Bojacá
Comportamiento sospechoso,Un hombre golpearon con arma de fuego a una mujer en vía pública,critico,4.8660334,-74.0306281,2026-05-05T18:44:59.677120,
Vandalismo,Un grupo de personas golpearon a un ciudadano frente a un comercio,critico,4.851373437540844,-74.026432531356,2026-05-04T11:44:59.679458,Fusca
Comportamiento sospechoso,Un grupo de personas atracaron con arma de fuego a un ciudadano en zona residencial,critico,4.8634708,-74.0766704,2026-05-18T23:44:59.680495,
Hurto,Un ladrón atracaron armados a varias personas en vía pública,critico,4.891677270195494,-74.04778060171657,2026-05-12T00:44:59.682495,Bojacá
Otro,Un grupo de personas atracaron a una mujer frente a un comercio,critico,4.8795697,-74.0433843,2026-04-30T01:44:59.684494,
Vandalismo,Un tipo atracaron a un ciudadano frente a un comercio,critico,4.856711462522461,-74.01938409973913,2026-05-09T19:44:59.685497,Fusca
Hurto,Un tipo agredieron violentamente armados a varias personas frente a un comercio,critico,42.5206948,0.465951,2026-05-07T03:44:59.687495,
Otro,Un tipo atracaron a un ciudadano en vía pública,critico,4.8419477,-74.0227978,2026-05-18T17:44:59.688622,
Comportamiento sospechoso,Dos sujetos atracaron armados a una mujer en vía pública,critico,4.8612776,-74.0601998,2026-04-27T07:44:59.690839,
Vandalismo,Un tipo atracaron a un ciudadano frente a un comercio,critico,4.8733286,-74.071861,2026-05-13T00:44:59.692840,
Vandalismo,Dos sujetos amenazaron a un ciudadano en vía pública,critico,42.53140945419588,0.43481243043108736,2026-05-21T17:44:59.694842,Chía
Comportamiento sospechoso,Un tipo atracaron con arma de fuego a varias personas en vía pública,critico,4.868595040648972,-74.01303412901714,2026-05-21T07:44:59.696832,Yerbabuena
Vandalismo,Un hombre amenazaron a un ciudadano en vía pública,critico,4.8816198,-74.0717415,2026-05-08T16:44:59.699617,
Otro,Un ladrón atracaron a un ciudadano en zona residencial,critico,4.895051771916608,-74.05483708537537,2026-05-07T14:44:59.700617,Fagua
Vandalismo,Dos sujetos atracaron a una mujer en vía pública,critico,4.8733286,-74.071861,2026-05-11T04:44:59.702616,
Hurto,Un tipo atracaron con pistola a un estudiante frente a un comercio,critico,4.879033295088636,-74.02517173296354,2026-05-12T21:44:59.704616,Bojacá
Vandalismo,Un tipo atracaron a un ciudadano en vía pública,critico,4.894792038187833,-74.05418833903182,2026-04-30T05:44:59.705616,Fagua
Vandalismo,Un tipo atracaron a varias personas en vía pública,critico,4.874395,-74.0044445,2026-05-20T14:44:59.707616,
Otro,Dos sujetos agredieron violentamente a una mujer en zona residencial,critico,42.490410773735825,0.4402678902471322,2026-05-10T02:44:59.709617,Chía
Hurto,Dos sujetos golpearon con cuchillo a varias personas en vía pública,critico,4.835721234938814,-74.01387804429626,2026-04-26T15:44:59.710615,Chía
Vandalismo,Un ladrón atracaron a varias personas frente a un comercio,critico,4.8419477,-74.0227978,2026-04-30T17:44:59.712917,
Hurto,Dos sujetos agredieron violentamente con cuchillo a un estudiante en zona residencial,critico,4.8733286,-74.071861,2026-04-28T08:44:59.714910,
Otro,Un hombre golpearon a un ciudadano en zona residencial,critico,4.850188667773369,-74.06204119133992,2026-04-22T15:44:59.716910,Casco urbano de Chía
Hurto,Un hombre amenazaron con pistola a un estudiante cerca del parque,critico,42.5206948,0.465951,2026-05-22T02:44:59.717911,
Vandalismo,Un ladrón atracaron a un estudiante en zona residencial,critico,4.877164787281638,-74.04264869944417,2026-04-25T02:44:59.719912,Casco urbano de Calahorra
Comportamiento sospechoso,Un hombre agredieron violentamente con cuchillo a varias personas en zona residencial,critico,4.8380153160987724,-74.05960745231233,2026-05-06T23:44:59.721910,La Balsa
Comportamiento sospechoso,Dos sujetos amenazaron con arma de fuego a varias personas en zona residencial,critico,4.861941322030865,-74.07241960787563,2026-05-11T05:44:59.723951,Fonquetá
Comportamiento sospechoso,Un tipo amenazaron con pistola a un ciudadano cerca del parque,critico,4.8660334,-74.0306281,2026-05-06T23:44:59.726121,
Comportamiento sospechoso,Un grupo de personas atracaron con arma de fuego a una mujer cerca del parque,critico,4.877127913547444,-74.05857384997061,2026-04-23T22:44:59.728122,Tiquiza
Hurto,Dos sujetos amenazaron con cuchillo a un estudiante en zona residencial,critico,4.876132624794643,-74.04870415539192,2026-05-08T16:44:59.730080,Bojacá
Otro,Un ladrón agredieron violentamente a una mujer en vía pública,critico,4.8634708,-74.0766704,2026-05-02T06:44:59.731080,
Vandalismo,Un tipo atracaron a un ciudadano cerca del parque,critico,42.5610835373597,0.4271062623681026,2026-05-02T02:44:59.733151,Chía
Vandalismo,Un grupo de personas atracaron a una mujer en zona residencial,critico,42.5206948,0.465951,2026-04-26T11:44:59.734187,
Otro,Un grupo de personas amenazaron a un estudiante en zona residencial,critico,4.879401650310795,-74.02640078884504,2026-05-10T10:44:59.736187,Bojacá
Hurto,Un hombre amenazaron con arma de fuego a una mujer en zona residencial,critico,4.8634708,-74.0766704,2026-05-02T18:44:59.738187,
Otro,Un ladrón agredieron violentamente a una mujer cerca del parque,critico,4.874395,-74.0044445,2026-05-08T15:44:59.739187,
Otro,Un hombre agredieron violentamente a una mujer en zona residencial,critico,4.885817215324033,-74.05671410894261,2026-05-15T00:44:59.741508,Fagua
Vandalismo,Dos sujetos amenazaron a varias personas cerca del parque,critico,4.8951559,-74.0639061,2026-05-07T03:44:59.742570,
Vandalismo,Un hombre agredieron violentamente a una mujer en zona residencial,critico,4.850238422358375,-74.08334476737473,2026-04-27T21:44:59.744569,Cerca de Piedra
Vandalismo,Un hombre amenazaron a varias personas en zona residencial,critico,4.882823488388148,-74.02806987908703,2026-05-07T09:44:59.746568,Bojacá
Comportamiento sospechoso,Dos sujetos golpearon con arma de fuego a una mujer en vía pública,critico,4.8816198,-74.0717415,2026-05-15T19:44:59.747600,
Otro,Un grupo de personas amenazaron a una mujer en zona residencial,critico,4.854135739085439,-74.01482086829796,2026-04-25T21:44:59.749601,Fusca
Comportamiento sospechoso,Un hombre atracaron con cuchillo a un estudiante frente a un comercio,critico,4.8612776,-74.0601998,2026-05-11T16:44:59.751600,
Vandalismo,Un tipo golpearon a una mujer en vía pública,critico,4.874395,-74.0044445,2026-05-10T00:44:59.752796,
Hurto,Un ladrón agredieron violentamente con arma de fuego a varias personas frente a un comercio,critico,4.841598329928115,-74.05733737681712,2026-05-20T07:44:59.754832,La Balsa
Comportamiento sospechoso,Dos sujetos amenazaron armados a un ciudadano cerca del parque,critico,4.8951559,-74.0639061,2026-04-27T15:44:59.756832,
Comportamiento sospechoso,Un tipo atracaron con pistola a una mujer en vía pública,critico,4.8660334,-74.0306281,2026-05-20T09:44:59.757832,
Comportamiento sospechoso,Un grupo de personas golpearon con arma de fuego a varias personas en vía pública,critico,42.5206948,0.465951,2026-05-07T09:44:59.759832,
Vandalismo,Un hombre agredieron violentamente a un estudiante en vía pública,critico,4.874395,-74.0044445,2026-04-29T01:44:59.760832,
Hurto,Un hombre agredieron violentamente con arma de fuego a varias personas en vía pública,critico,4.882204879937279,-74.08017630375221,2026-05-12T04:44:59.762831,Tiquiza
Vandalismo,Un tipo agredieron violentamente a varias personas cerca del parque,critico,4.8504598,-74.0792694,2026-05-09T11:44:59.764832,
Otro,Dos sujetos agredieron violentamente a varias personas en vía pública,critico,4.8376128,-74.0597532,2026-05-19T23:44:59.765831,
Hurto,Un hombre amenazaron con arma de fuego a varias personas en zona residencial,critico,4.8634708,-74.0766704,2026-04-26T04:44:59.767832,
Vandalismo,Un grupo de personas amenazaron a un estudiante cerca del parque,critico,4.896944457152365,-74.06766043773251,2026-05-07T19:44:59.768832,Fagua
Otro,Un hombre agredieron violentamente a un ciudadano en vía pública,critico,4.8816198,-74.0717415,2026-04-29T05:44:59.770832,
Hurto,Un ladrón golpearon con pistola a varias personas en zona residencial,critico,42.54031124779326,0.4398688824120128,2026-04-27T05:44:59.771832,Chía
Comportamiento sospechoso,Un ladrón amenazaron con arma de fuego a un ciudadano en zona residencial,critico,4.8634708,-74.0766704,2026-05-08T05:44:59.774108,
Vandalismo,Un ladrón atracaron a un estudiante en zona residencial,critico,4.862111230978895,-74.06418914083329,2026-05-17T11:44:59.777167,Chía
Otro,Un tipo golpearon a varias personas en zona residencial,critico,4.874395,-74.0044445,2026-05-09T20:44:59.778166,
Hurto,Un tipo golpearon con arma de fuego a una mujer en zona residencial,critico,4.886778134366396,-74.07690865420197,2026-04-28T22:44:59.780166,Tiquiza
Vandalismo,Un ladrón golpearon a un estudiante cerca del parque,critico,4.879661358592323,-74.05370119661875,2026-04-26T01:44:59.781167,Chía
Hurto,Un ladrón agredieron violentamente armados a una mujer cerca del parque,critico,4.878150602191105,-74.02533564472253,2026-05-18T13:44:59.783167,Bojacá
Otro,Un tipo atracaron a una mujer frente a un comercio,critico,4.852358632643066,-74.08071806389121,2026-05-10T22:44:59.785166,Cerca de Piedra
